Record Number,mbfc__Custom_Title__c,ADPDX_Archdiocesan_Assignment__c,Duty_Load__c,mbfc__Start_Date__c,mbfc__Completion_Date__c,Account_Ext_Id,mbfc__Person__r,mbfc__Context__r,mbfc__Use_Custom_Title__c,Archdpdx_Migration_Id__c,Archdpdx_Job_Id__c
474,"Director, Development",,,,2022-09-19,Organization_1,{'Adpdx_Migration_Id__c': '1465'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,474,49
473,"Director, Tribunal",,,,,Organization_1,{'Adpdx_Migration_Id__c': '1464'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,473,49
472,Support Services Assistant,,,,2020-09-29,Organization_1,{'Adpdx_Migration_Id__c': '1463'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,472,49
471,Superintendent of Catholic Schools,,,,2019-06-30,Organization_1,{'Adpdx_Migration_Id__c': '1462'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,471,49
470,"Director of Life, Justice and Peace",,,,2020-08-31,Organization_1,{'Adpdx_Migration_Id__c': '1461'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,470,49
469,Director of CSEFO,,,,2023-04-01,Organization_1,{'Adpdx_Migration_Id__c': '1460'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,469,49
468,Property Management Coordinator,,,,,Organization_1,{'Adpdx_Migration_Id__c': '1459'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,468,49
467,Associate Superintendent,,,,2019-04-30,Organization_1,{'Adpdx_Migration_Id__c': '1458'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,467,49
466,Benefits Coordinator,,,,2019-01-18,Organization_1,{'Adpdx_Migration_Id__c': '1457'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,466,49
455,Parochial Vicar,True,,2016-07-01,2017-06-30,Church_145,{'Adpdx_Migration_Id__c': '564'},{'Adpdx_Migration_Id__c': 'Church_145'},True,455,49
452,Director of Pastoral Services,True,,,,Organization_12,{'Adpdx_Migration_Id__c': '657'},{'Adpdx_Migration_Id__c': 'Organization_12'},True,452,49
451,Chaplain,True,,,,Organization_12,{'Adpdx_Migration_Id__c': '643'},{'Adpdx_Migration_Id__c': 'Organization_12'},True,451,49
450,Chaplain,True,,2012-04-24,,Organization_11,{'Adpdx_Migration_Id__c': '614'},{'Adpdx_Migration_Id__c': 'Organization_11'},True,450,49
449,Chaplain,True,,,2019-04-12,Organization_11,{'Adpdx_Migration_Id__c': '559'},{'Adpdx_Migration_Id__c': 'Organization_11'},True,449,49
448,Director of Pastoral Care,True,,,2019-12-31,Organization_11,{'Adpdx_Migration_Id__c': '578'},{'Adpdx_Migration_Id__c': 'Organization_11'},True,448,49
447,"Coordinator, Institute Catholic Life and Leadership",,,,2020-07-03,Organization_1,{'Adpdx_Migration_Id__c': '417'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,447,49
443,President-Rector,True,,2012-07-01,,School_57,{'Adpdx_Migration_Id__c': '676'},{'Adpdx_Migration_Id__c': 'School_57'},True,443,49
442,Director of Student Services,,,,2021-06-30,School_57,{'Adpdx_Migration_Id__c': '395'},{'Adpdx_Migration_Id__c': 'School_57'},True,442,49
440,Vice Rector of the College,,,,2021-07-01,School_57,{'Adpdx_Migration_Id__c': '859'},{'Adpdx_Migration_Id__c': 'School_57'},True,440,49
439,Vice President of Administration and Director of Pastoral Formation,True,,,2021-07-01,School_57,{'Adpdx_Migration_Id__c': '510'},{'Adpdx_Migration_Id__c': 'School_57'},True,439,49
438,Vice Rector of Theology and Director of Human Form,,,,2021-07-01,School_57,{'Adpdx_Migration_Id__c': '799'},{'Adpdx_Migration_Id__c': 'School_57'},True,438,49
437,Vice President of Academics and Academic Dean,,,,2018-07-01,School_57,{'Adpdx_Migration_Id__c': '262'},{'Adpdx_Migration_Id__c': 'School_57'},True,437,49
434,Administrative Assistant,,,,2019-06-30,Organization_1,{'Adpdx_Migration_Id__c': '386'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,434,49
433,Chief Administrative Officer,,,,,Organization_1,{'Adpdx_Migration_Id__c': '336'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,433,49
432,Administrative Assistant,,,,,Organization_1,{'Adpdx_Migration_Id__c': '385'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,432,49
431,Administrative Assistant,,,,2018-09-01,Organization_1,{'Adpdx_Migration_Id__c': '462'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,431,49
430,"Director, Child Protection and Victim Assistance",,,,,Organization_1,{'Adpdx_Migration_Id__c': '349'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,430,49
429,Support Services Manager,,,,,Organization_1,{'Adpdx_Migration_Id__c': '335'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,429,49
428,Chancellor,,,2018-01-01,,Organization_1,{'Adpdx_Migration_Id__c': '893'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,428,49
427,Director of Accounting,,,,,Organization_1,{'Adpdx_Migration_Id__c': '899'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,427,49
426,"Director, Communications",,,,2020-08-31,Organization_1,{'Adpdx_Migration_Id__c': '881'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,426,49
425,"Director, Catechesis and Faith Formation",,,,2023-07-17,Organization_1,{'Adpdx_Migration_Id__c': '513'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,425,49
424,Office Administrator,,,,2018-05-01,Organization_1,{'Adpdx_Migration_Id__c': '514'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,424,49
423,Office Manager,,,,,Organization_1,{'Adpdx_Migration_Id__c': '508'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,423,49
422,"Director, Marriage, Family, and Youth",,,,,Organization_1,{'Adpdx_Migration_Id__c': '384'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,422,49
421,Accountant,,,,2022-05-18,Organization_1,{'Adpdx_Migration_Id__c': '344'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,421,49
420,Office Administrator,,,,2017-07-01,Organization_1,{'Adpdx_Migration_Id__c': '388'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,420,49
419,Human Resources Analyst,,,,2019-08-01,Organization_1,{'Adpdx_Migration_Id__c': '554'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,419,49
417,Special Ministries and OCC,,,,,Organization_1,{'Adpdx_Migration_Id__c': '345'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,417,49
416,Creative Director,,,,2019-02-19,Organization_1,{'Adpdx_Migration_Id__c': '901'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,416,49
415,Director of FInance,,,,,Organization_1,{'Adpdx_Migration_Id__c': '900'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,415,49
414,Administrative Assistant,,,,2022-06-28,Organization_1,{'Adpdx_Migration_Id__c': '902'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,414,49
413,Executive Assistant,,,,,Organization_1,{'Adpdx_Migration_Id__c': '328'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,413,49
412,OCC Volunteer,,,,2020-03-15,Organization_1,{'Adpdx_Migration_Id__c': '88'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,412,49
411,Director of Pro-Life Ministries,True,,2016-07-01,2023-09-30,Organization_21,{'Adpdx_Migration_Id__c': '511'},{'Adpdx_Migration_Id__c': 'Organization_21'},True,411,49
406,Deacon,True,,1993-11-05,,Church_50,{'Adpdx_Migration_Id__c': '270'},{'Adpdx_Migration_Id__c': 'Church_50'},True,406,49
405,Deacon,True,,1993-11-05,,Church_129,{'Adpdx_Migration_Id__c': '270'},{'Adpdx_Migration_Id__c': 'Church_129'},True,405,49
403,Deacon,True,,2013-10-26,,Church_57,{'Adpdx_Migration_Id__c': '322'},{'Adpdx_Migration_Id__c': 'Church_57'},True,403,49
402,Deacon,True,,2013-10-26,,Church_60,{'Adpdx_Migration_Id__c': '322'},{'Adpdx_Migration_Id__c': 'Church_60'},True,402,49
401,Deacon,True,,2013-10-26,,Church_51,{'Adpdx_Migration_Id__c': '322'},{'Adpdx_Migration_Id__c': 'Church_51'},True,401,49
400,Parochial Vicar,True,,2018-04-08,2020-04-01,Church_79,{'Adpdx_Migration_Id__c': '1447'},{'Adpdx_Migration_Id__c': 'Church_79'},True,400,49
399,Special Assignment,True,,2018-02-14,2018-06-30,Organization_1,{'Adpdx_Migration_Id__c': '681'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,399,49
395,Deacon,True,,2016-07-01,2018-06-30,Church_61,{'Adpdx_Migration_Id__c': '460'},{'Adpdx_Migration_Id__c': 'Church_61'},True,395,49
393,Auxiliary Bishop,True,,1977-12-06,2012-11-25,Organization_1,{'Adpdx_Migration_Id__c': '741'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,393,49
392,Archbishop,True,,1997-10-28,2013-04-02,Organization_1,{'Adpdx_Migration_Id__c': '41'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,392,49
391,Archbishop Emeritus,True,,2013-04-02,,Organization_1,{'Adpdx_Migration_Id__c': '41'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,391,49
390,Director of Continuing Education,True,,,2018-06-30,Organization_21,{'Adpdx_Migration_Id__c': '780'},{'Adpdx_Migration_Id__c': 'Organization_21'},True,390,49
389,Adjutant Judicial Vicar,True,,2009-07-01,,Organization_1,{'Adpdx_Migration_Id__c': '463'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,389,49
387,Diaconate Office,True,,,2018-07-01,Organization_1,{'Adpdx_Migration_Id__c': '159'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,387,49
386,Diaconate Office,True,,,2018-07-01,Organization_1,{'Adpdx_Migration_Id__c': '218'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,386,49
384,Coordinator of Hispanic Ministry,True,,,2020-09-10,Organization_1,{'Adpdx_Migration_Id__c': '276'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,384,49
383,Director of Pastoral Ministries,True,,2016-01-01,,Organization_1,{'Adpdx_Migration_Id__c': '285'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,383,49
382,Archbishop,True,,2013-01-29,,Organization_1,{'Adpdx_Migration_Id__c': '326'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,382,49
381,"Instructional Judge, Tribunal",True,,2017-07-01,2021-11-30,Organization_1,{'Adpdx_Migration_Id__c': '888'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,381,49
380,Director of Vocations,True,,2014-07-01,2022-06-30,Organization_1,{'Adpdx_Migration_Id__c': '509'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,380,49
379,Vicar for Clergy,True,Full Time,2015-07-01,,Organization_1,{'Adpdx_Migration_Id__c': '358'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,379,49
378,Moderator of the Curia,True,,2013-07-01,,Organization_1,{'Adpdx_Migration_Id__c': '463'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,378,49
377,Vicar General,True,,2013-07-01,,Organization_1,{'Adpdx_Migration_Id__c': '463'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,377,49
376,Adjutant Judicial Vicar,True,,,2019-06-30,Organization_1,{'Adpdx_Migration_Id__c': '383'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,376,49
375,"Director, Office of Divine Worship",True,,2017-07-01,,Organization_1,{'Adpdx_Migration_Id__c': '656'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,375,49
374,Deacon,True,,2018-03-19,2018-07-31,Church_108,{'Adpdx_Migration_Id__c': '555'},{'Adpdx_Migration_Id__c': 'Church_108'},True,374,49
373,Deacon,True,,2018-03-19,2020-07-30,Church_12,{'Adpdx_Migration_Id__c': '552'},{'Adpdx_Migration_Id__c': 'Church_12'},True,373,49
372,Diaconate Director,True,,2014-09-29,,Organization_1,{'Adpdx_Migration_Id__c': '318'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,372,49
370,In Residence,True,,2018-03-01,2018-09-30,Church_106,{'Adpdx_Migration_Id__c': '662'},{'Adpdx_Migration_Id__c': 'Church_106'},True,370,49
369,Parochial Vicar,,,2014-08-26,2018-03-01,Church_83,{'Adpdx_Migration_Id__c': '783'},{'Adpdx_Migration_Id__c': 'Church_83'},True,369,49
368,Parochial Vicar,,,2018-03-01,,Church_83,{'Adpdx_Migration_Id__c': '1441'},{'Adpdx_Migration_Id__c': 'Church_83'},True,368,49
367,In Residence,True,,2017-07-01,2018-06-30,Church_109,{'Adpdx_Migration_Id__c': '656'},{'Adpdx_Migration_Id__c': 'Church_109'},True,367,49
360,Chaplain,,,,2019-11-01,Organization_4,{'Adpdx_Migration_Id__c': '886'},{'Adpdx_Migration_Id__c': 'Organization_4'},True,360,49
359,Chaplain,True,,2014-07-01,2020-06-30,Organization_3,{'Adpdx_Migration_Id__c': '760'},{'Adpdx_Migration_Id__c': 'Organization_3'},True,359,49
357,Chaplain,,,2014-07-01,2020-06-30,Organization_2,{'Adpdx_Migration_Id__c': '794'},{'Adpdx_Migration_Id__c': 'Organization_2'},True,357,49
356,Parochial Vicar,,,,2022-05-31,Organization_2,{'Adpdx_Migration_Id__c': '883'},{'Adpdx_Migration_Id__c': 'Organization_2'},True,356,49
355,Director & Chaplain,True,Full Time,2017-07-01,2023-12-31,Organization_1,{'Adpdx_Migration_Id__c': '894'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,355,49
353,Pastor,True,,2013-07-01,2019-06-30,Church_47,{'Adpdx_Migration_Id__c': '683'},{'Adpdx_Migration_Id__c': 'Church_47'},True,353,49
352,Administrator,True,,,2019-06-30,Church_27,{'Adpdx_Migration_Id__c': '770'},{'Adpdx_Migration_Id__c': 'Church_27'},True,352,49
351,Administrator,True,,,2019-06-30,Church_155,{'Adpdx_Migration_Id__c': '770'},{'Adpdx_Migration_Id__c': 'Church_155'},True,351,49
350,Pastor,True,,2013-07-01,,Church_49,{'Adpdx_Migration_Id__c': '739'},{'Adpdx_Migration_Id__c': 'Church_49'},True,350,49
349,Pastor,True,,2016-07-01,,Church_2,{'Adpdx_Migration_Id__c': '569'},{'Adpdx_Migration_Id__c': 'Church_2'},True,349,49
348,Pastor,True,,2010-07-01,,Church_50,{'Adpdx_Migration_Id__c': '809'},{'Adpdx_Migration_Id__c': 'Church_50'},True,348,49
347,Parochial Vicar,True,,2017-12-01,,Church_46,{'Adpdx_Migration_Id__c': '896'},{'Adpdx_Migration_Id__c': 'Church_46'},True,347,49
346,Parochial Vicar,,,2018-01-01,2019-01-26,Church_80,{'Adpdx_Migration_Id__c': '895'},{'Adpdx_Migration_Id__c': 'Church_80'},True,346,49
344,Parochial Vicar,True,,2015-07-01,2018-06-30,Church_154,{'Adpdx_Migration_Id__c': '838'},{'Adpdx_Migration_Id__c': 'Church_154'},True,344,49
343,Pastor,True,,2013-07-01,2019-06-30,Church_154,{'Adpdx_Migration_Id__c': '683'},{'Adpdx_Migration_Id__c': 'Church_154'},True,343,49
342,Pastor,True,Full Time,2015-07-01,2023-06-30,Church_153,{'Adpdx_Migration_Id__c': '577'},{'Adpdx_Migration_Id__c': 'Church_153'},True,342,49
341,Administrator,True,,2016-07-01,2018-06-30,Church_150,{'Adpdx_Migration_Id__c': '750'},{'Adpdx_Migration_Id__c': 'Church_150'},True,341,49
340,Pastor,True,,2017-07-01,2022-06-30,Church_148,{'Adpdx_Migration_Id__c': '852'},{'Adpdx_Migration_Id__c': 'Church_148'},True,340,49
339,Pastor,True,,2005-07-01,,Church_147,{'Adpdx_Migration_Id__c': '873'},{'Adpdx_Migration_Id__c': 'Church_147'},True,339,49
338,Administrator,True,,,2020-10-05,Church_18,{'Adpdx_Migration_Id__c': '721'},{'Adpdx_Migration_Id__c': 'Church_18'},True,338,49
334,In Residence,True,,2017-07-01,2018-06-30,Church_145,{'Adpdx_Migration_Id__c': '888'},{'Adpdx_Migration_Id__c': 'Church_145'},True,334,49
333,Pastor,True,,2014-07-01,,Church_145,{'Adpdx_Migration_Id__c': '695'},{'Adpdx_Migration_Id__c': 'Church_145'},True,333,49
332,Deacon,True,,2002-12-23,,Church_13,{'Adpdx_Migration_Id__c': '45'},{'Adpdx_Migration_Id__c': 'Church_13'},True,332,49
331,Pastor,True,,2014-07-01,2023-06-30,Church_13,{'Adpdx_Migration_Id__c': '254'},{'Adpdx_Migration_Id__c': 'Church_13'},True,331,49
330,Pastor,True,,2014-07-01,2023-06-30,Church_144,{'Adpdx_Migration_Id__c': '254'},{'Adpdx_Migration_Id__c': 'Church_144'},True,330,49
329,Pastor,True,,2017-07-01,,Church_143,{'Adpdx_Migration_Id__c': '680'},{'Adpdx_Migration_Id__c': 'Church_143'},True,329,49
328,Administrator,True,,2013-07-01,2020-06-30,Church_142,{'Adpdx_Migration_Id__c': '806'},{'Adpdx_Migration_Id__c': 'Church_142'},True,328,49
327,Parochial Vicar,True,,2017-07-01,2019-06-30,Church_60,{'Adpdx_Migration_Id__c': '837'},{'Adpdx_Migration_Id__c': 'Church_60'},True,327,49
326,Pastor,True,,2017-07-01,,Church_60,{'Adpdx_Migration_Id__c': '746'},{'Adpdx_Migration_Id__c': 'Church_60'},True,326,49
325,Parochial Vicar,True,,2017-07-01,2019-06-30,Church_141,{'Adpdx_Migration_Id__c': '837'},{'Adpdx_Migration_Id__c': 'Church_141'},True,325,49
324,Pastor,True,,2017-07-01,,Church_141,{'Adpdx_Migration_Id__c': '746'},{'Adpdx_Migration_Id__c': 'Church_141'},True,324,49
323,Administrator,True,,2016-07-01,2018-06-30,Church_139,{'Adpdx_Migration_Id__c': '756'},{'Adpdx_Migration_Id__c': 'Church_139'},True,323,49
321,Administrator,True,,,2018-07-01,Church_137,{'Adpdx_Migration_Id__c': '580'},{'Adpdx_Migration_Id__c': 'Church_137'},True,321,49
320,Administrator,True,,2015-10-23,2018-06-30,Church_135,{'Adpdx_Migration_Id__c': '697'},{'Adpdx_Migration_Id__c': 'Church_135'},True,320,49
319,Administrator,True,,2016-07-01,2022-06-30,Church_134,{'Adpdx_Migration_Id__c': '781'},{'Adpdx_Migration_Id__c': 'Church_134'},True,319,49
318,In Residence,True,,2013-10-01,,Church_133,{'Adpdx_Migration_Id__c': '831'},{'Adpdx_Migration_Id__c': 'Church_133'},True,318,49
317,Administrator,True,,2013-07-01,2020-06-30,Church_133,{'Adpdx_Migration_Id__c': '806'},{'Adpdx_Migration_Id__c': 'Church_133'},True,317,49
316,Parochial Vicar,True,,2017-07-01,2018-06-30,Church_132,{'Adpdx_Migration_Id__c': '564'},{'Adpdx_Migration_Id__c': 'Church_132'},True,316,49
315,Pastor,True,,2016-07-01,2018-06-30,Church_132,{'Adpdx_Migration_Id__c': '583'},{'Adpdx_Migration_Id__c': 'Church_132'},True,315,49
314,Administrator,True,,2016-08-01,2020-06-30,Church_4,{'Adpdx_Migration_Id__c': '675'},{'Adpdx_Migration_Id__c': 'Church_4'},True,314,49
313,Administrator,True,,2016-08-01,2020-06-30,Church_131,{'Adpdx_Migration_Id__c': '675'},{'Adpdx_Migration_Id__c': 'Church_131'},True,313,49
312,Pastor,True,Full Time,2010-07-01,,Church_129,{'Adpdx_Migration_Id__c': '809'},{'Adpdx_Migration_Id__c': 'Church_129'},True,312,49
311,Pastor,True,,2017-07-01,,Church_57,{'Adpdx_Migration_Id__c': '746'},{'Adpdx_Migration_Id__c': 'Church_57'},True,311,49
310,Pastor,True,,2017-07-01,,Church_51,{'Adpdx_Migration_Id__c': '746'},{'Adpdx_Migration_Id__c': 'Church_51'},True,310,49
309,Pastor,True,,2016-07-01,2022-06-30,Church_128,{'Adpdx_Migration_Id__c': '599'},{'Adpdx_Migration_Id__c': 'Church_128'},True,309,49
308,Pastor,True,,2003-07-01,2018-06-30,Church_126,{'Adpdx_Migration_Id__c': '715'},{'Adpdx_Migration_Id__c': 'Church_126'},True,308,49
307,Parochial Vicar,True,,2016-12-01,2018-06-30,Church_125,{'Adpdx_Migration_Id__c': '674'},{'Adpdx_Migration_Id__c': 'Church_125'},True,307,49
306,Pastor,True,Full Time,2014-07-01,2023-06-30,Church_125,{'Adpdx_Migration_Id__c': '823'},{'Adpdx_Migration_Id__c': 'Church_125'},True,306,49
305,Pastor,True,,2006-07-05,,Church_124,{'Adpdx_Migration_Id__c': '854'},{'Adpdx_Migration_Id__c': 'Church_124'},True,305,49
304,Pastor,True,,2009-07-01,2021-06-30,Church_123,{'Adpdx_Migration_Id__c': '655'},{'Adpdx_Migration_Id__c': 'Church_123'},True,304,49
303,Pastor,True,,2014-07-01,,Church_122,{'Adpdx_Migration_Id__c': '785'},{'Adpdx_Migration_Id__c': 'Church_122'},True,303,49
302,Pastor,True,,2017-07-01,,Church_120,{'Adpdx_Migration_Id__c': '680'},{'Adpdx_Migration_Id__c': 'Church_120'},True,302,49
301,Pastor,True,,2016-09-02,2019-02-18,Church_118,{'Adpdx_Migration_Id__c': '742'},{'Adpdx_Migration_Id__c': 'Church_118'},True,301,49
300,Pastor,True,,2014-07-01,2023-06-30,Church_117,{'Adpdx_Migration_Id__c': '812'},{'Adpdx_Migration_Id__c': 'Church_117'},True,300,49
299,Pastor,True,,2017-07-01,,Church_17,{'Adpdx_Migration_Id__c': '762'},{'Adpdx_Migration_Id__c': 'Church_17'},True,299,49
298,Pastor,True,Full Time,2017-07-01,,Church_115,{'Adpdx_Migration_Id__c': '762'},{'Adpdx_Migration_Id__c': 'Church_115'},True,298,49
297,Administrator,True,Full Time,2010-07-01,2023-06-30,Church_116,{'Adpdx_Migration_Id__c': '800'},{'Adpdx_Migration_Id__c': 'Church_116'},True,297,49
296,Pastor,True,,2014-07-01,,Church_73,{'Adpdx_Migration_Id__c': '759'},{'Adpdx_Migration_Id__c': 'Church_73'},True,296,49
295,Pastor,True,,2017-07-01,,Church_28,{'Adpdx_Migration_Id__c': '627'},{'Adpdx_Migration_Id__c': 'Church_28'},True,295,49
294,Pastor,True,,2017-07-01,,Church_72,{'Adpdx_Migration_Id__c': '627'},{'Adpdx_Migration_Id__c': 'Church_72'},True,294,49
293,Administrator,True,,2016-07-01,2018-06-30,Church_71,{'Adpdx_Migration_Id__c': '780'},{'Adpdx_Migration_Id__c': 'Church_71'},True,293,49
292,Parochial Vicar,True,,2019-07-01,2021-03-01,Church_67,{'Adpdx_Migration_Id__c': '665'},{'Adpdx_Migration_Id__c': 'Church_67'},True,292,49
291,Parochial Vicar,True,,,2019-02-28,Church_70,{'Adpdx_Migration_Id__c': '665'},{'Adpdx_Migration_Id__c': 'Church_70'},True,291,49
290,Pastor,True,,2017-07-01,2019-06-30,Church_70,{'Adpdx_Migration_Id__c': '693'},{'Adpdx_Migration_Id__c': 'Church_70'},True,290,49
289,Administrator,True,,2015-07-01,2021-01-31,Church_136,{'Adpdx_Migration_Id__c': '874'},{'Adpdx_Migration_Id__c': 'Church_136'},True,289,49
288,Administrator,True,,2015-07-01,2021-01-31,Church_69,{'Adpdx_Migration_Id__c': '874'},{'Adpdx_Migration_Id__c': 'Church_69'},True,288,49
287,Administrator,True,,2016-07-01,2019-06-30,Church_68,{'Adpdx_Migration_Id__c': '779'},{'Adpdx_Migration_Id__c': 'Church_68'},True,287,49
286,Pastor,True,,2017-07-01,2019-06-30,Church_67,{'Adpdx_Migration_Id__c': '693'},{'Adpdx_Migration_Id__c': 'Church_67'},True,286,49
285,Administrator,True,,2017-07-01,,Church_39,{'Adpdx_Migration_Id__c': '740'},{'Adpdx_Migration_Id__c': 'Church_39'},True,285,49
284,Administrator,True,,2017-07-01,,Church_66,{'Adpdx_Migration_Id__c': '740'},{'Adpdx_Migration_Id__c': 'Church_66'},True,284,49
283,Pastor,True,,2002-07-01,2020-12-27,Church_130,{'Adpdx_Migration_Id__c': '814'},{'Adpdx_Migration_Id__c': 'Church_130'},True,283,49
282,Pastor,True,,2002-07-01,2020-12-27,Church_65,{'Adpdx_Migration_Id__c': '814'},{'Adpdx_Migration_Id__c': 'Church_65'},True,282,49
281,Administrator,True,,,2018-06-30,Church_63,{'Adpdx_Migration_Id__c': '565'},{'Adpdx_Migration_Id__c': 'Church_63'},True,281,49
280,Parochial Vicar,True,,2012-07-02,2018-08-01,Church_62,{'Adpdx_Migration_Id__c': '824'},{'Adpdx_Migration_Id__c': 'Church_62'},True,280,49
279,Pastor,True,,2012-07-02,2018-06-30,Church_62,{'Adpdx_Migration_Id__c': '696'},{'Adpdx_Migration_Id__c': 'Church_62'},True,279,49
